% Be Density=1.848, Angle=90.deg
% Photon Energy (eV), Atten Length (microns)
   27509.7  32713.7
   27659.1  32759.8
   27809.3  32805.0
   27960.4  32849.4
   28112.2  32893.0
   28264.9  32935.7
   28418.4  32977.7
   28572.7  33018.8
   28727.9  33059.2
   28883.9  33098.7
   29040.8  33137.5
   29198.5  33175.6
   29357.1  33212.9
   29516.5  33249.5
   29676.8  33285.3
   29838.0  33320.4
   30000.0  33354.8
