% magnetic measurements of CHX's IVU20
% provided by Oleg Chubar 12/3/2014
31.2194	0.0289229	4.27057
31.2886	0.0286296	4.27057
31.3577	0.0283393	4.27056
31.4269	0.0280517	4.27056
31.496	0.0277671	4.27055
31.5651	0.0274853	4.27055
31.6343	0.0272062	4.27054
31.7034	0.02693	4.27054
31.7725	0.0266565	4.27054
31.8417	0.0263857	4.27054
31.9108	0.0261176	4.27054
31.98	0.0258522	4.27054
32.0491	0.0255895	4.27054
32.1182	0.0253294	4.27054
32.1874	0.025072	4.27054
32.2565	0.0248171	4.27054
32.3257	0.0245648	4.27054
32.3948	0.0243151	4.27055
32.4639	0.0240678	4.27055
32.5331	0.0238231	4.27056
32.6022	0.0235809	4.27056
32.6713	0.0233411	4.27057
32.7405	0.0231037	4.27057
32.8096	0.0228688	4.27058
32.8788	0.0226362	4.27059
32.9479	0.022406	4.27059
33.017	0.0221781	4.2706
33.0862	0.0219526	4.27061
33.1553	0.0217294	4.27062
33.2244	0.0215084	4.27063
33.2936	0.0212897	4.27064
33.3627	0.0210732	4.27065
33.4319	0.0208589	4.27066
33.501	0.0206468	4.27067
33.5701	0.0204368	4.27069
33.6393	0.020229	4.2707
33.7084	0.0200233	4.27071
33.7776	0.0198197	4.27073
33.8467	0.0196181	4.27074
33.9158	0.0194186	4.27076
33.985	0.0192211	4.27077
34.0541	0.0190256	4.27079
34.1232	0.0188321	4.2708
34.1924	0.0186405	4.27082
34.2615	0.0184509	4.27084
34.3307	0.0182631	4.27085
34.3998	0.0180773	4.27087
34.4689	0.0178933	4.27089
34.5381	0.0177111	4.27091
34.6072	0.0175308	4.27093
34.6764	0.0173522	4.27095
34.7455	0.0171754	4.27097
34.8146	0.0170004	4.27099
34.8838	0.016827	4.27101
34.9529	0.0166554	4.27103
35.022	0.0164855	4.27105
35.0912	0.0163172	4.27107
35.1603	0.0161505	4.27109
35.2295	0.0159854	4.27111
35.2986	0.015822	4.27114
35.3677	0.01566	4.27116
35.4369	0.0154997	4.27118
35.506	0.0153408	4.27121
35.5752	0.0151834	4.27123
35.6443	0.0150275	4.27126
35.7134	0.014873	4.27128
35.7826	0.01472	4.27131
35.8517	0.0145684	4.27133
35.9208	0.0144181	4.27136
35.99	0.0142692	4.27138
36.0591	0.0141216	4.27141
36.1283	0.0139754	4.27144
36.1974	0.0138304	4.27146
36.2665	0.0136867	4.27149
36.3357	0.0135442	4.27152
36.4048	0.0134029	4.27155
36.4739	0.0132628	4.27157
36.5431	0.0131239	4.2716
36.6122	0.0129862	4.27163
36.6814	0.0128496	4.27166
36.7505	0.012714	4.27169
36.8196	0.0125796	4.27172
36.8888	0.0124462	4.27175
36.9579	0.0123138	4.27178
37.0271	0.0121825	4.27181
37.0962	0.0120521	4.27184
37.1653	0.0119227	4.27187
37.2345	0.0117943	4.2719
37.3036	0.0116667	4.27193
37.3727	0.0115401	4.27196
37.4419	0.0114143	4.27199
37.511	0.0112894	4.27202
37.5802	0.0111653	4.27205
37.6493	0.011042	4.27209
37.7184	0.0109195	4.27212
37.7876	0.0107977	4.27215
37.8567	0.0106767	4.27218
37.9259	0.0105564	4.27222
37.995	0.0104368	4.27225
38.0641	0.0103178	4.27228
38.1333	0.0101995	4.27231
38.2024	0.0100818	4.27235
38.2715	0.00996471	4.27238
38.3407	0.00984819	4.27241
38.4098	0.00973222	4.27245
38.479	0.00961677	4.27248
38.5481	0.00950183	4.27251
38.6172	0.00938738	4.27255
38.6864	0.00927338	4.27258
38.7555	0.00915982	4.27262
38.8246	0.00904667	4.27265
38.8938	0.00893391	4.27268
38.9629	0.00882151	4.27272
39.0321	0.00870947	4.27275
39.1012	0.00859774	4.27279
39.1703	0.00848631	4.27282
39.2395	0.00837516	4.27286
39.3086	0.00826426	4.27289
39.3778	0.00815359	4.27293
39.4469	0.00804312	4.27296
39.516	0.00793284	4.273
39.5852	0.00782272	4.27303
39.6543	0.00771274	4.27307
39.7234	0.00760287	4.2731
39.7926	0.0074931	4.27314
39.8617	0.00738339	4.27317
39.9309	0.00727373	4.27321
40.0000	0.00716409	4.27324
